CODE_UIC,LIBELLE,FRET,VOYAGEURS,CODE_LIGNE,RG_TRONCON,PK,COMMUNE,DEPARTEMEN,IDRESEAU,IDGAIA,X_L93,Y_L93,X_WGS84,Y_WGS84,C_GEO,Geo Point,Geo Shape,comune,comuneLabel,cordinate,comuneLabel_capital,CODE_UIC.1,CODE_UIC_trimmed,sa_stop_id,sa_stop_name,sa_stop_desc,sa_stop_lat,sa_stop_lon,sa_zone_id,sa_stop_url,sa_location_type,sa_parent_station,sa_CODE_UIC,wiki_station_name,wiki_coordinates
87271411,Aulnay-sous-Bois,N,O,76000,1,014+420,AULNAY-SOUS-BOIS,SEINE-SAINT-DENIS,2992,d98e2e5e-6667-11e3-89ff-01f464e0362d,662966.2502,6870376.092,2.49453465,48.93229567,"48.9322956659, 2.49453464982","48.9322956659, 2.49453464982","{""type"": ""Point"", ""coordinates"": [2.494534649817341, 48.93229566589721]}",http://www.wikidata.org/entity/Q192773,Aulnay-sous-Bois,Point(2.493055555 48.936388888,AULNAY-SOUS-BOIS,87271411,87271411,,,,,,,,,,,,
87271205,Gennevilliers,O,O,962000,1,014+330,GENNEVILLIERS,HAUTS-DE-SEINE,4290,2995ac2e-dfbc-11e3-a2ff-01a464e0362d,649247.0593,6870654.548,2.307259455,48.9338636,"48.9338636047, 2.30725945539","48.9338636047, 2.30725945539","{""type"": ""Point"", ""coordinates"": [2.307259455389397, 48.93386360472489]}",http://www.wikidata.org/entity/Q221968,Gennevilliers,Point(2.293611111 48.925555555,GENNEVILLIERS,87271205,87271205,,,,,,,,,,,,
87116228,Marles-en-Brie,O,O,2000,1,049+048,LA HOUSSAYE-EN-BRIE,SEINE-ET-MARNE,5372,c090a30c-f312-11e3-90ff-015864e0362d,690283.0711,6848240.101,2.867879658,48.73421091,"48.7342109094, 2.8678796584","48.7342109094, 2.8678796584","{""type"": ""Point"", ""coordinates"": [2.867879658401935, 48.73421090940445]}",http://www.wikidata.org/entity/Q243382,La Houssaye-en-Brie,Point(2.874444444 48.754166666,LA HOUSSAYE-EN-BRIE,87116228,87116228,,,,,,,,,,,,
87683227,St-Julien-du-Sault,O,O,830000,1,134+637,SAINT-JULIEN-DU-SAULT,YONNE,6522,29eda868-dfbc-11e3-a2ff-01a464e0362d,722635.6694,6769761.834,3.303670571,48.02784855,"48.0278485514, 3.303670571","48.0278485514, 3.303670571","{""type"": ""Point"", ""coordinates"": [3.303670571003012, 48.02784855141808]}",http://www.wikidata.org/entity/Q1373341,Saint-Julien-du-Sault,Point(3.295 48.031944444,SAINT-JULIEN-DU-SAULT,87683227,87683227,StopArea:OCE87683227,Gare de St-Julien-du-Sault,,48.02695318,3.30273209,,,1,,87683227,,
87281527,Lumbres,O,N,310000,1,081+271,LUMBRES,PAS-DE-CALAIS,5267,292d2dac-dfbc-11e3-a2ff-01a464e0362d,637695.5506,7067441.418,2.119656585,50.70062277,"50.7006227685, 2.11965658483","50.7006227685, 2.11965658483","{""type"": ""Point"", ""coordinates"": [2.119656584832315, 50.70062276852527]}",http://www.wikidata.org/entity/Q261414,Lumbres,Point(2.120555555 50.705277777,LUMBRES,87281527,87281527,,,,,,,,,,,,
87759290,Picon-Busserine,N,O,905000,2,440+406,MARSEILLE,BOUCHES-DU-RHONE,116141,2937f148-dfbc-11e3-a2ff-01a464e0362d,894175.034,6250963.004,5.393237246,43.33133283,"43.3313328256, 5.39323724627","43.3313328256, 5.39323724627","{""type"": ""Point"", ""coordinates"": [5.393237246267671, 43.33133282558463]}",http://www.wikidata.org/entity/Q23482,Marseille,Point(5.376388888 43.296666666,MARSEILLE,87759290,87759290,StopArea:OCE87759290,Gare de Picon-Busserine.,,43.33115769,5.39325787,,,1,,87759290,,
87444539,Argentan,O,O,405000,1,000+000,MOULINS-SUR-ORNE,ORNE,2923,e14bdde2-19bf-11e5-a6ff-01fc64e0362d,476286.5792,6854964.1,-0.043834638,48.75597443,"48.755974433, -0.0438346384926","48.755974433, -0.0438346384926","{""type"": ""Point"", ""coordinates"": [-0.043834638492634, 48.75597443296899]}",http://www.wikidata.org/entity/Q248708,Moulins-sur-Orne,Point(-0.0725 48.758055555,MOULINS-SUR-ORNE,87444539,87444539,StopArea:OCE87444539,Gare de Argentan,,48.73845947,-0.02572377,,,1,,87444539,,
87576231,Varennes-sur-Fouzon,N,O,600000,1,227+343,VARENNES-SUR-FOUZON,INDRE,7103,d9b4a37c-6667-11e3-89ff-01f464e0362d,595150.3808,6680267.26,1.614584535,47.21442201,"47.2144220139, 1.61458453485","47.2144220139, 1.61458453485","{""type"": ""Point"", ""coordinates"": [1.614584534849484, 47.2144220139118]}",http://www.wikidata.org/entity/Q1136296,Varennes-sur-Fouzon,Point(1.605833333 47.213055555,VARENNES-SUR-FOUZON,87576231,87576231,StopArea:OCE87576231,Gare de Varennes-sur-Fouzon,,47.21438285,1.61420772,,,1,,87576231,http://www.wikidata.org/entity/Q534397,Point(1.61433 47.214383
87191304,Yutz,N,O,177000,1,003+502,YUTZ,MOSELLE,7376,29c0765c-dfbc-11e3-a2ff-01a464e0362d,933155.0153,6922695.958,6.209597817,49.36114573,"49.3611457257, 6.2095978172","49.3611457256, 6.2095978172","{""type"": ""Point"", ""coordinates"": [6.209597817201181, 49.36114572564204]}",http://www.wikidata.org/entity/Q21983,Yutz,Point(6.188611111 49.358888888,YUTZ,87191304,87191304,StopArea:OCE87191304,Yutz,,49.36112998,6.2089282,,,1,,87191304,http://www.wikidata.org/entity/Q3098097,Point(6.209351 49.361439
87574004,Blois-Chambord,O,O,591000,1,179+758,BLOIS,LOIR-ET-CHER,3258,e1ab3328-19bf-11e5-a6ff-01fc64e0362d,574115.9177,6723123.195,1.324712191,47.59646861,"47.5964686136, 1.32471219073","47.5964686136, 1.32471219073","{""type"": ""Point"", ""coordinates"": [1.324712190728097, 47.59646861357878]}",http://www.wikidata.org/entity/Q160927,Blois,Point(1.327222222 47.593055555,BLOIS,87574004,87574004,StopArea:OCE87574004,Gare de Blois-Chambord,,47.58542368,1.32372784,,,1,,87574004,,
87696088,Briare,N,O,750000,1,164+029,BRIARE,LOIRET,3395,e1ab2e38-19bf-11e5-a6ff-01fc64e0362d,680006.4925,6727375.636,2.733693026,47.64646201,"47.6464620124, 2.73369302625","47.6464620124, 2.73369302625","{""type"": ""Point"", ""coordinates"": [2.733693026248499, 47.646462012385165]}",http://www.wikidata.org/entity/Q818443,Briare,Point(2.739166666 47.638055555,BRIARE,87696088,87696088,StopArea:OCE87696088,Gare de Briare,,47.64649868,2.73368519,,,1,,87696088,http://www.wikidata.org/entity/Q545754,Point(2.733333 47.646389
87481754,La Baule-Escoublac,N,O,516000,1,510+311,BAULE-ESCOUBLAC-LA,LOIRE-ATLANTIQUE,4589,e1ab1b5e-19bf-11e5-a6ff-01fc64e0362d,292993.7864,6701492.638,-2.389259978,47.28869813,"47.2886981303, -2.38925997778","47.2886981303, -2.38925997778","{""type"": ""Point"", ""coordinates"": [-2.389259977775442, 47.288698130306486]}",,,,,87481754,87481754,StopArea:OCE87481754,Gare de La Baule-Escoublac,,47.28862216,-2.38922534,,,1,,87481754,,
87763003,Gap,N,O,915000,1,266+326,GAP,HAUTES-ALPES,4263,e0219e0a-19bf-11e5-82ff-01fc64e0362d,944954.4288,6389742.051,6.085343549,44.56368066,"44.5636806628, 6.08534354943","44.5636806628, 6.08534354943","{""type"": ""Point"", ""coordinates"": [6.085343549432019, 44.56368066279296]}",http://www.wikidata.org/entity/Q175081,Gap,Point(6.077777777 44.558611111,GAP,87763003,87763003,StopArea:OCE87763003,Gare de Gap,,44.56369475,6.08568371,,,1,,87763003,http://www.wikidata.org/entity/Q2842615,Point(6.0855 44.564
87575068,MaillÃ©,N,O,570000,3,276+120,MAILLÃ‰,INDRE-ET-LOIRE,5317,d96de1a6-6667-11e3-89ff-01f464e0362d,516562.5982,6664243.555,0.583165439,47.05316642,"47.053166423, 0.583165439179","47.053166423, 0.583165439179","{""type"": ""Point"", ""coordinates"": [0.583165439178811, 47.0531664230112]}",,,,,87575068,87575068,StopArea:OCE87575068,Gare de Maillé,,47.05295879,0.58300633,,,1,,87575068,http://www.wikidata.org/entity/Q3096962,Point(0.58302 47.0533
87781609,BÃ©darieux,N,O,737000,1,457+799,BÃ‰DARIEUX,HERAULT,3150,d995d5c6-6667-11e3-89ff-01f464e0362d,711921.0232,6278457.884,3.147606955,43.60507408,"43.6050740831, 3.14760695527","43.6050740831, 3.14760695527","{""type"": ""Point"", ""coordinates"": [3.147606955268795, 43.60507408309522]}",,,,,87781609,87781609,StopArea:OCE87781609,Gare de Bédarieux,,43.60763168,3.14900526,,,1,,87781609,http://www.wikidata.org/entity/Q3096097,Point(3.149468 43.608666
87484352,ChamptocÃ©-sur-Loire,N,O,515000,1,372+737,CHAMPTOCÃ‰-SUR-LOIRE,MAINE-ET-LOIRE,3602,2922f6ee-dfbc-11e3-a2ff-01a464e0362d,408246.8101,6708262.401,-0.870480107,47.41034143,"47.410341431, -0.870480106705","47.410341431, -0.870480106705","{""type"": ""Point"", ""coordinates"": [-0.87048010670494, 47.410341430969126]}",,,,,87484352,87484352,StopArea:OCE87484352,Gare de Champtocé-sur-Loire,,47.41032159,-0.86806681,,,1,,87484352,http://www.wikidata.org/entity/Q2140129,Point(-0.867991 47.410219
87571802,La Chapelle-sur-Loire,N,O,515000,1,276+850,LA CHAPELLE-SUR-LOIRE,INDRE-ET-LOIRE,4626,29178d10-dfbc-11e3-a2ff-01a464e0362d,489681.0561,6687143.465,0.218644339,47.25125667,"47.2512566683, 0.218644339164","47.2512566683, 0.218644339164","{""type"": ""Point"", ""coordinates"": [0.218644339164327, 47.251256668256275]}",http://www.wikidata.org/entity/Q977486,La Chapelle-sur-Loire,Point(0.223888888 47.248611111,LA CHAPELLE-SUR-LOIRE,87571802,87571802,StopArea:OCE87571802,Gare de La Chapelle-sur-Loire,,47.25129853,0.21911933,,,1,,87571802,http://www.wikidata.org/entity/Q3096766,Point(0.218684 47.251266
87608802,CrÃ©teil-Pompadour,N,O,830000,1,009+708,CRETEIL,VAL-DE-MARNE,156337,57f95dfe-dfbc-11e3-89ff-01a464e0362d,658514.145,6852497.233,2.435515275,48.77123913,"48.7712391259, 2.43551527517","48.7712391258, 2.43551527517","{""type"": ""Point"", ""coordinates"": [2.435515275173951, 48.771239125846215]}",,,,,87608802,87608802,,,,,,,,,,,,
87313072,Albert,O,O,272000,1,155+089,ALBERT,SOMME,2836,e13c6da2-19bf-11e5-a6ff-01fc64e0362d,674497.3221,6989764.957,2.644582577,50.00586127,"50.0058612693, 2.6445825769","50.0058612693, 2.6445825769","{""type"": ""Point"", ""coordinates"": [2.644582576895564, 50.005861269332975]}",http://www.wikidata.org/entity/Q30940,Albert,Point(2.652222222 50.001944444,ALBERT,87313072,87313072,StopArea:OCE87313072,Gare de Albert,,50.00539652,2.64452444,,,1,,87313072,,
87276162,Chaponval,N,O,329000,1,030+895,AUVERS-SUR-OISE,VAL-D'OISE,3618,e0383c8c-19bf-11e5-82ff-01fc64e0362d,637285.0203,6885815.498,2.141748849,49.06912806,"49.0691280554, 2.14174884933","49.0691280554, 2.14174884933","{""type"": ""Point"", ""coordinates"": [2.141748849331659, 49.06912805542681]}",http://www.wikidata.org/entity/Q212406,Auvers-sur-Oise,Point(2.174166666 49.071666666,AUVERS-SUR-OISE,87276162,87276162,,,,,,,,,,,,
87141127,RosiÃ¨res-aux-Salines,N,O,70000,1,370+143,DOMBASLE-SUR-MEURTHE,MEURTHE-ET-MOSELLE,6302,e1812134-19bf-11e5-a6ff-01fc64e0362d,946971.6549,6839119.418,6.350779481,48.60510614,"48.6051061411, 6.35077948121","48.605106141, 6.35077948121","{""type"": ""Point"", ""coordinates"": [6.350779481206113, 48.60510614104519]}",http://www.wikidata.org/entity/Q387821,Dombasle-sur-Meurthe,Point(6.349722222 48.625,DOMBASLE-SUR-MEURTHE,87141127,87141127,StopArea:OCE87141127,Gare de Rosières-aux-Salines,,48.6054242,6.35063245,,,1,,87141127,,
87757526,St-RaphaÃ«l-Valescure,N,O,930000,1,161+091,SAINT-RAPHAEL,VAR,6657,e15f727e-19bf-11e5-a6ff-01fc64e0362d,1005228.643,6265603.468,6.768899698,43.42397173,"43.4239717314, 6.76889969778","43.4239717314, 6.76889969778","{""type"": ""Point"", ""coordinates"": [6.768899697781166, 43.423971731375914]}",,,,,87757526,87757526,StopArea:OCE87757526,Gare de St-Raphaël-Valescure,,43.42360603,6.76901271,,,1,,87757526,,
87192724,Hatrize,N,O,85000,1,321+740,HATRIZE,MEURTHE-ET-MOSELLE,4412,d9b7b9b2-6667-11e3-89ff-01f464e0362d,911836.6039,6903101.754,5.906485182,49.19255448,"49.1925544774, 5.90648518226","49.1925544774, 5.90648518226","{""type"": ""Point"", ""coordinates"": [5.906485182260787, 49.192554477411534]}",http://www.wikidata.org/entity/Q922571,Hatrize,Point(5.907777777 49.191944444,HATRIZE,87192724,87192724,StopArea:OCE87192724,Gare de Hatrize,,49.19394405,5.90750291,,,1,,87192724,,
87543066,ChÃ¢teau-Gaillard,N,O,570000,1,094+447,SANTILLY,EURE-ET-LOIR,3640,e1c86826-19bf-11e5-a6ff-01fc64e0362d,619091.1872,6782778.53,1.912219234,48.14035752,"48.1403575209, 1.91221923394","48.1403575209, 1.91221923394","{""type"": ""Point"", ""coordinates"": [1.912219233937801, 48.14035752091102]}",http://www.wikidata.org/entity/Q377554,Santilly,Point(1.871944444 48.146388888,SANTILLY,87543066,87543066,StopArea:OCE87543066,Gare de Château-Gaillard,,48.14154922,1.91246715,,,1,,87543066,http://www.wikidata.org/entity/Q1983004,Point(1.912543773 48.14141685
87543066,ChÃ¢teau-Gaillard,N,O,570000,1,094+447,SANTILLY,EURE-ET-LOIR,3640,e1c86826-19bf-11e5-a6ff-01fc64e0362d,619091.1872,6782778.53,1.912219234,48.14035752,"48.1403575209, 1.91221923394","48.1403575209, 1.91221923394","{""type"": ""Point"", ""coordinates"": [1.912219233937801, 48.14035752091102]}",http://www.wikidata.org/entity/Q744606,Santilly,Point(4.694722222 46.614722222,SANTILLY,87543066,87543066,StopArea:OCE87543066,Gare de Château-Gaillard,,48.14154922,1.91246715,,,1,,87543066,http://www.wikidata.org/entity/Q1983004,Point(1.912543773 48.14141685
87474411,Plouigneau,N,O,420000,1,553+412,PLOUIGNEAU,FINISTERE,6028,e1c86366-19bf-11e5-a6ff-01fc64e0362d,205463.4154,6850399.791,-3.710482599,48.56458218,"48.5645821806, -3.7104825987","48.5645821805, -3.7104825987","{""type"": ""Point"", ""coordinates"": [-3.710482598700075, 48.564582180546985]}",http://www.wikidata.org/entity/Q218049,Plouigneau,Point(-3.701388888 48.5675,PLOUIGNEAU,87474411,87474411,StopArea:OCE87474411,Gare de Plouigneau,,48.56452344,-3.71034329,,,1,,87474411,http://www.wikidata.org/entity/Q954921,Point(-3.710649 48.56476
87474411,Plouigneau,N,O,420000,1,553+412,PLOUIGNEAU,FINISTERE,6028,e1c86366-19bf-11e5-a6ff-01fc64e0362d,205463.4154,6850399.791,-3.710482599,48.56458218,"48.5645821806, -3.7104825987","48.5645821805, -3.7104825987","{""type"": ""Point"", ""coordinates"": [-3.710482598700075, 48.564582180546985]}",http://www.wikidata.org/entity/Q60649712,Plouigneau,Point(-3.701388888 48.5675,PLOUIGNEAU,87474411,87474411,StopArea:OCE87474411,Gare de Plouigneau,,48.56452344,-3.71034329,,,1,,87474411,http://www.wikidata.org/entity/Q954921,Point(-3.710649 48.56476
87192005,Metz-Marchandises,O,N,191300,1,002+288,METZ,MOSELLE,5478,e5513e3e-6667-11e3-a7ff-01f464e0362d,932454.608,6893668.571,6.183863415,49.10065907,"49.1006590745, 6.18386341458","49.1006590745, 6.18386341458","{""type"": ""Point"", ""coordinates"": [6.183863414579898, 49.10065907448073]}",http://www.wikidata.org/entity/Q22690,Metz,Point(6.176944444 49.119722222,METZ,87192005,87192005,,,,,,,,,,,,
87172007,Charleville-MÃ©ziÃ¨res,O,O,223000,1,142+488,CHARLEVILLE-MEZIERES,ARDENNES,3621,d970a13e-6667-11e3-89ff-01f464e0362d,824360.4904,6964541.866,4.72520252,49.76758463,"49.767584627, 4.72520251971","49.767584627, 4.72520251971","{""type"": ""Point"", ""coordinates"": [4.725202519713612, 49.767584626972706]}",,,,,87172007,87172007,StopArea:OCE87172007,Gare de Charleville-Mézières,,49.76742007,4.7248489,,,1,,87172007,http://www.wikidata.org/entity/Q2395722,Point(4.725 49.76778
87296293,Fresnoy-le-Grand,O,O,242000,1,170+099,FRESNOY-LE-GRAND,AISNE,4233,29d15e24-dfbc-11e3-a2ff-01a464e0362d,731074.1372,6983599.939,3.432591812,49.95023607,"49.9502360675, 3.43259181235","49.9502360675, 3.43259181235","{""type"": ""Point"", ""coordinates"": [3.432591812348431, 49.950236067523385]}",http://www.wikidata.org/entity/Q852904,Fresnoy-le-Grand,Point(3.417222222 49.9475,FRESNOY-LE-GRAND,87296293,87296293,StopArea:OCE87296293,Gare de Fresnoy-le-Grand,,49.9497463,3.43206025,,,1,,87296293,http://www.wikidata.org/entity/Q2546900,Point(3.432777 49.950235
87276469,Persan-Beaumont,O,O,329000,1,046+022,PERSAN,VAL-D'OISE,5972,d9809ec4-6667-11e3-89ff-01f464e0362d,647378.8319,6894518.228,2.278785964,49.14827873,"49.1482787291, 2.27878596388","49.1482787291, 2.27878596388","{""type"": ""Point"", ""coordinates"": [2.278785963881499, 49.14827872912761]}",http://www.wikidata.org/entity/Q923191,Persan,Point(2.271111111 49.153333333,PERSAN,87276469,87276469,StopArea:OCE87276469,Gare de Persan-Beaumont,,49.14814934,2.2793844,,,1,,87276469,http://www.wikidata.org/entity/Q919548,Point(2.279444 49.148056
87473330,Quintin,O,N,475000,1,492+810,SAINT-BRANDAN,COTES-D'ARMOR,6193,d9d61d76-6667-11e3-89ff-01f464e0362d,264298.9033,6827046.465,-2.891700844,48.39735237,"48.3973523671, -2.89170084437","48.3973523671, -2.89170084437","{""type"": ""Point"", ""coordinates"": [-2.8917008443683, 48.3973523671023]}",http://www.wikidata.org/entity/Q1014018,Saint-Brandan,Point(-2.87 48.389444444,SAINT-BRANDAN,87473330,87473330,,,,,,,,,,,,
87192088,Woippy,O,O,180000,1,160+245,WOIPPY,MOSELLE,7368,293b6854-dfbc-11e3-a2ff-01a464e0362d,930213.8306,6898928.284,6.156082836,49.14871928,"49.1487192803, 6.15608283586","49.1487192803, 6.15608283586","{""type"": ""Point"", ""coordinates"": [6.156082835862929, 49.148719280255946]}",http://www.wikidata.org/entity/Q22300,Woippy,Point(6.151388888 49.151111111,WOIPPY,87192088,87192088,StopArea:OCE87192088,Gare de Woippy,,49.14835825,6.1556769,,,1,,87192088,http://www.wikidata.org/entity/Q3098088,Point(6.15596 49.148868
87393074,Issy,N,O,977000,1,006+886,ISSY-LES-MOULINEAUX,HAUTS-DE-SEINE,4503,2943a4e6-dfbc-11e3-a2ff-01a464e0362d,645628.3843,6858021.681,2.259486994,48.81996503,"48.8199650272, 2.2594869942","48.8199650271, 2.2594869942","{""type"": ""Point"", ""coordinates"": [2.259486994204299, 48.81996502714431]}",http://www.wikidata.org/entity/Q135265,Issy-les-Moulineaux,Point(2.269166666 48.823055555,ISSY-LES-MOULINEAUX,87393074,87393074,,,,,,,,,,,,
87734715,St-Vincent-le-ChÃ¢teau,N,O,798000,1,068+206,SAINT-VINCENT,HAUTE-LOIRE,6698,d9cf615e-6667-11e3-89ff-01f464e0362d,772204.3407,6450505.173,3.918787654,45.15006037,"45.1500603674, 3.91878765411","45.1500603674, 3.91878765411","{""type"": ""Point"", ""coordinates"": [3.918787654113014, 45.15006036741722]}",http://www.wikidata.org/entity/Q273994,Saint-Vincent,Point(3.132777777 45.548888888,SAINT-VINCENT,87734715,87734715,StopArea:OCE87734715,Gare de St-Vincent-le-Château,,45.14861243,3.91850292,,,1,,87734715,,
87734715,St-Vincent-le-ChÃ¢teau,N,O,798000,1,068+206,SAINT-VINCENT,HAUTE-LOIRE,6698,d9cf615e-6667-11e3-89ff-01f464e0362d,772204.3407,6450505.173,3.918787654,45.15006037,"45.1500603674, 3.91878765411","45.1500603674, 3.91878765411","{""type"": ""Point"", ""coordinates"": [3.918787654113014, 45.15006036741722]}",http://www.wikidata.org/entity/Q736258,Saint-Vincent,Point(-0.148611111 43.161666666,SAINT-VINCENT,87734715,87734715,StopArea:OCE87734715,Gare de St-Vincent-le-Château,,45.14861243,3.91850292,,,1,,87734715,,
87734715,St-Vincent-le-ChÃ¢teau,N,O,798000,1,068+206,SAINT-VINCENT,HAUTE-LOIRE,6698,d9cf615e-6667-11e3-89ff-01f464e0362d,772204.3407,6450505.173,3.918787654,45.15006037,"45.1500603674, 3.91878765411","45.1500603674, 3.91878765411","{""type"": ""Point"", ""coordinates"": [3.918787654113014, 45.15006036741722]}",http://www.wikidata.org/entity/Q1322789,Saint-Vincent,Point(3.909444444 45.144166666,SAINT-VINCENT,87734715,87734715,StopArea:OCE87734715,Gare de St-Vincent-le-Château,,45.14861243,3.91850292,,,1,,87734715,,
87734715,St-Vincent-le-ChÃ¢teau,N,O,798000,1,068+206,SAINT-VINCENT,HAUTE-LOIRE,6698,d9cf615e-6667-11e3-89ff-01f464e0362d,772204.3407,6450505.173,3.918787654,45.15006037,"45.1500603674, 3.91878765411","45.1500603674, 3.91878765411","{""type"": ""Point"", ""coordinates"": [3.918787654113014, 45.15006036741722]}",http://www.wikidata.org/entity/Q1428774,Saint-Vincent,Point(1.758055555 43.439722222,SAINT-VINCENT,87734715,87734715,StopArea:OCE87734715,Gare de St-Vincent-le-Château,,45.14861243,3.91850292,,,1,,87734715,,
87271536,Dammartin-Juilly-St-Mard,O,O,229000,1,034+261,SAINT-MARD,SEINE-ET-MARNE,3916,2908b4d8-dfbc-11e3-a2ff-01a464e0362d,677996.623,6881395.348,2.69910507,49.03207156,"49.0320715607, 2.69910507005","49.0320715607, 2.69910507005","{""type"": ""Point"", ""coordinates"": [2.69910507005255, 49.032071560668264]}",http://www.wikidata.org/entity/Q212770,Saint-Mard,Point(6.305555555 48.505555555,SAINT-MARD,87271536,87271536,StopArea:OCE87271536,Gare de Dammartin-Juilly-St-Mar,,49.03249311,2.6985833,,,1,,87271536,,
87271536,Dammartin-Juilly-St-Mard,O,O,229000,1,034+261,SAINT-MARD,SEINE-ET-MARNE,3916,2908b4d8-dfbc-11e3-a2ff-01a464e0362d,677996.623,6881395.348,2.69910507,49.03207156,"49.0320715607, 2.69910507005","49.0320715607, 2.69910507005","{""type"": ""Point"", ""coordinates"": [2.69910507005255, 49.032071560668264]}",http://www.wikidata.org/entity/Q243402,Saint-Mard,Point(2.695277777 49.038333333,SAINT-MARD,87271536,87271536,StopArea:OCE87271536,Gare de Dammartin-Juilly-St-Mar,,49.03249311,2.6985833,,,1,,87271536,,
87271536,Dammartin-Juilly-St-Mard,O,O,229000,1,034+261,SAINT-MARD,SEINE-ET-MARNE,3916,2908b4d8-dfbc-11e3-a2ff-01a464e0362d,677996.623,6881395.348,2.69910507,49.03207156,"49.0320715607, 2.69910507005","49.0320715607, 2.69910507005","{""type"": ""Point"", ""coordinates"": [2.69910507005255, 49.032071560668264]}",http://www.wikidata.org/entity/Q577914,Saint-Mard,Point(-0.710277777 46.086388888,SAINT-MARD,87271536,87271536,StopArea:OCE87271536,Gare de Dammartin-Juilly-St-Mar,,49.03249311,2.6985833,,,1,,87271536,,
87271536,Dammartin-Juilly-St-Mard,O,O,229000,1,034+261,SAINT-MARD,SEINE-ET-MARNE,3916,2908b4d8-dfbc-11e3-a2ff-01a464e0362d,677996.623,6881395.348,2.69910507,49.03207156,"49.0320715607, 2.69910507005","49.0320715607, 2.69910507005","{""type"": ""Point"", ""coordinates"": [2.69910507005255, 49.032071560668264]}",http://www.wikidata.org/entity/Q727505,Saint-Mard,Point(2.762777777 49.693055555,SAINT-MARD,87271536,87271536,StopArea:OCE87271536,Gare de Dammartin-Juilly-St-Mar,,49.03249311,2.6985833,,,1,,87271536,,
87271536,Dammartin-Juilly-St-Mard,O,O,229000,1,034+261,SAINT-MARD,SEINE-ET-MARNE,3916,2908b4d8-dfbc-11e3-a2ff-01a464e0362d,677996.623,6881395.348,2.69910507,49.03207156,"49.0320715607, 2.69910507005","49.0320715607, 2.69910507005","{""type"": ""Point"", ""coordinates"": [2.69910507005255, 49.032071560668264]}",http://www.wikidata.org/entity/Q845931,Saint-Mard,Point(3.583333333 49.386944444,SAINT-MARD,87271536,87271536,StopArea:OCE87271536,Gare de Dammartin-Juilly-St-Mar,,49.03249311,2.6985833,,,1,,87271536,,
87295006,Maubeuge,O,O,242000,1,228+407,MAUBEUGE,NORD,5417,29a3652c-dfbc-11e3-a2ff-01a464e0362d,769124.9203,7019821.686,3.968453443,50.27249284,"50.2724928372, 3.9684534428","50.2724928372, 3.9684534428","{""type"": ""Point"", ""coordinates"": [3.968453442795782, 50.27249283716448]}",http://www.wikidata.org/entity/Q138648,Maubeuge,Point(3.9725 50.276944444,MAUBEUGE,87295006,87295006,StopArea:OCE87295006,Gare de Maubeuge,,50.27280484,3.96640558,,,1,,87295006,http://www.wikidata.org/entity/Q2559978,Point(3.966538 50.272581
87582601,Le Teich,N,O,657000,1,044+890,LE TEICH,GIRONDE,5009,29ce592e-dfbc-11e3-a2ff-01a464e0362d,380841.0846,6400720.953,-1.02560773,44.63235011,"44.6323501125, -1.02560772983","44.6323501125, -1.02560772983","{""type"": ""Point"", ""coordinates"": [-1.025607729825492, 44.63235011249129]}",http://www.wikidata.org/entity/Q174909,Le Teich,Point(-1.023611111 44.633888888,LE TEICH,87582601,87582601,StopArea:OCE87582601,Gare de Le Teich,,44.6324369,-1.02556613,,,1,,87582601,,
87481820,Cordemais,O,O,515000,1,459+111,CORDEMAIS,LOIRE-ATLANTIQUE,3811,29c2868a-dfbc-11e3-a2ff-01a464e0362d,334028.8235,6700330.914,-1.846402869,47.30218812,"47.3021881167, -1.8464028687","47.3021881166, -1.8464028687","{""type"": ""Point"", ""coordinates"": [-1.846402868700541, 47.30218811664638]}",http://www.wikidata.org/entity/Q639618,Cordemais,Point(-1.878888888 47.290277777,CORDEMAIS,87481820,87481820,StopArea:OCE87481820,Gare de Cordemais,,47.30219883,-1.84661599,,,1,,87481820,,
87755371,Carnoules,N,O,930000,1,101+475,CARNOULES,VAR,3493,c0af0598-f312-11e3-90ff-015864e0362d,958672.4336,6249475.944,6.186682774,43.2974676,"43.2974676036, 6.18668277354","43.2974676036, 6.18668277354","{""type"": ""Point"", ""coordinates"": [6.186682773542321, 43.297467603594534]}",http://www.wikidata.org/entity/Q696746,Carnoules,Point(6.188611111 43.301944444,CARNOULES,87755371,87755371,StopArea:OCE87755371,Gare de Carnoules,,43.29753311,6.18615751,,,1,,87755371,http://www.wikidata.org/entity/Q2684008,Point(6.186466 43.297456
87755355,Cuers-Pierrefeu,N,O,930000,1,089+939,CUERS,VAR,3898,29d14956-dfbc-11e3-a2ff-01a464e0362d,950742.3707,6242362.322,6.08566762,43.23636043,"43.23636043, 6.08566762038","43.2363604299, 6.08566762038","{""type"": ""Point"", ""coordinates"": [6.085667620378097, 43.23636042994989]}",http://www.wikidata.org/entity/Q478559,Cuers,Point(6.070833333 43.2375,CUERS,87755355,87755355,StopArea:OCE87755355,Gare de Cuers-Pierrefeu,,43.23772301,6.08603019,,,1,,87755355,,
